numero_guia_consulta,cod_medico,nome_medico,data_consulta,valor_consulta
2543,84084,ROSIMARO,2018-07-15,50.0
2545,20253,DENILDA,2018-07-15,50.0
2568,81822,RIKELME,2018-07-20,50.0
2569,60355,LAVI,2018-07-21,50.0
2570,19610,DEGIANE,2018-07-21,50.0
2572,59451,LENE,2018-07-22,50.0
2577,65908,MATEUS,2018-07-25,50.0
2578,39443,JULIELSON,2018-07-26,50.0
2589,62821,LINIO,2018-07-31,50.0
2591,96063,VITOR,2018-07-31,50.0
2593,73722,NERCILENE,2018-08-02,50.0
2599,8203,ARAMISIO,2018-08-03,50.0
2602,60061,LAUDICELIO,2018-08-04,50.0
2608,88028,SIRLANDIA,2018-08-05,50.0
2611,29451,EMILIO,2018-08-06,50.0
2614,79681,RAIRES,2018-08-07,50.0
2615,8867,ARIVANILDA,2018-08-08,50.0
2620,73780,NERILENE,2018-08-09,50.0
2623,61319,LEOFREDO,2018-08-11,50.0
2624,7839,ANTERIA,2018-08-12,50.0
2625,35820,GISELE,2018-08-12,50.0
2628,87430,SUELI,2018-08-13,50.0
2633,74845,NILZANETE,2018-08-14,50.0
2636,59955,LATOIA,2018-08-15,50.0
2641,51815,GLESON,2018-08-16,50.0
2645,40280,JAINE,2018-08-17,50.0
2647,12098,CALBI,2018-08-18,50.0
2650,43757,IDGLAN,2018-08-21,50.0
2651,97227,WAYDSON,2018-08-21,50.0
2653,74808,NILVAN,2018-08-23,50.0
2658,98265,WIDNER,2018-08-26,50.0
2660,84404,ROVILIO,2018-08-27,50.0
2661,98235,WEIDER,2018-08-27,50.0
2662,16555,CELINEIA,2018-08-28,50.0
2663,70909,MITSUE,2018-08-28,50.0
2664,33759,FERMANDA,2018-08-28,50.0
2666,64199,LUCIEDINA,2018-08-31,50.0
2669,34380,FRANCIBELE,2018-09-01,50.0
2670,58682,KESE,2018-09-01,50.0
2676,18457,DANILO,2018-09-03,50.0
2677,39400,GLEISILANE,2018-09-04,50.0
2685,11760,BREILA,2018-09-06,50.0
2686,71243,MOZARINA,2018-09-06,50.0
2688,4656,OLERINDO,2018-09-06,50.0
2689,53215,JONSON,2018-09-06,50.0
2691,8762,ARISON,2018-09-06,50.0
2692,48490,JANAIRA,2018-09-07,50.0
2694,64756,LIGIA,2018-09-07,50.0
2698,44736,INDAIARA,2018-09-08,50.0
2699,80793,REIKO,2018-09-09,50.0
2702,44283,ALDIVANIA,2018-09-10,50.0
2705,55315,JULIA,2018-09-11,50.0
2706,63190,LIVIA,2018-09-12,50.0
2708,51674,JULIANA,2018-09-12,50.0
2709,73881,NETA,2018-09-13,50.0
2712,95796,VILENE,2018-09-13,50.0
2715,50743,JESSIAS,2018-09-14,50.0
2716,50368,GERCIA,2018-09-14,50.0
2721,9154,ARILDE,2018-09-17,50.0
2724,66064,MAILZA,2018-09-18,50.0
2728,66555,MARILINE,2018-09-20,50.0
2738,80289,RULIAN,2018-09-22,50.0
2742,14085,CIDALIO,2018-09-24,50.0
2749,4766,ALEXANDRE,2018-09-26,50.0
2754,41221,ELDON,2018-09-28,50.0
2757,34495,FRANCILAURA,2018-09-28,50.0
2762,50651,GESILEIA,2018-10-02,50.0
2765,54866,JUANE,2018-10-03,50.0
2767,9990,OLERINA,2018-10-04,50.0
2771,14032,CIDALIO,2018-10-07,50.0
2784,31974,EUDINEI,2018-10-11,50.0
2786,67005,MARILZA,2018-10-12,50.0
2787,68016,MARCILENE,2018-10-12,50.0
2789,78543,PETERSON,2018-10-13,50.0
2790,39791,GRACAS,2018-10-14,50.0
2798,30492,ERIDSON,2018-10-17,50.0
2799,99136,WILI,2018-10-17,50.0
2800,45941,ISAURINA,2018-10-18,50.0
2802,5935,ALZENIA,2018-10-19,50.0
2804,69930,MICACIA,2018-10-20,50.0
2806,28221,LIZINETE,2018-10-21,50.0
2810,97063,WANILDA,2018-10-21,50.0
2811,27043,LUIZE,2018-10-21,50.0
2812,25063,EDILIANO,2018-10-22,50.0
2814,95089,VANUSI,2018-10-22,50.0
2815,67619,MARINELE,2018-10-22,50.0
2818,49028,JAQUELILE,2018-10-23,50.0
2819,68969,MASSAI,2018-10-27,50.0
2821,83594,ROSEANE,2018-10-27,50.0
2822,34625,FRANCINEIS,2018-10-27,50.0
2824,31798,ETSUKO,2018-10-28,50.0
2825,71687,NADILA,2018-10-28,50.0
2827,62684,LINDNALVA,2018-10-30,50.0
2833,922,ADEJALMA,2018-11-01,50.0
2836,8563,ARIELA,2018-11-02,50.0
2843,25056,EDILESIO,2018-11-04,50.0
2847,71597,NADIANA,2018-11-05,50.0
2851,84482,ROSELITO,2018-11-06,50.0
2856,29903,ENILSON,2018-11-08,50.0
2858,1778,ADIRSON,2018-11-08,50.0
2862,74704,NOELIA,2018-11-09,50.0
2863,63297,ELISIMARA,2018-11-09,50.0
2866,62518,LINDIANE,2018-11-09,50.0
2876,73529,NELZENIR,2018-11-13,50.0
2878,66847,MARCIVAN,2018-11-13,50.0
2887,44602,ELZIMARA,2018-11-17,50.0
2894,6327,AMISTERDAN,2018-11-19,50.0
2898,77364,OSARIO,2018-11-22,50.0
2899,10327,AUTELINA,2018-11-22,50.0
2901,4584,LENILDA,2018-11-23,50.0
2904,77240,ORILDO,2018-11-23,50.0
2913,1067,ADELLE,2018-11-26,50.0
2918,2875,IADSON,2018-11-28,50.0
2922,57271,KATIELI,2018-11-30,50.0
2926,45653,IRNEU,2018-12-02,50.0
2927,30581,ERILVALDO,2018-12-02,50.0
2934,36367,GENISO,2018-12-04,50.0
2937,2870,AIDINA,2018-12-05,50.0
2938,42355,IDELMA,2018-12-05,50.0
2939,94509,VANDECARLOS,2018-12-06,50.0
2947,48331,JAMILE,2018-12-07,50.0
2948,34169,FLORISDETE,2018-12-08,50.0
2950,37480,JESICA,2018-12-08,50.0
2954,36819,GERICA,2018-12-08,50.0
2955,6205,AMBROSINO,2018-12-08,50.0
2959,30620,ERINEUDA,2018-12-12,50.0
2966,1797,ADIVALDA,2018-12-15,50.0
2967,78735,POLIANDRA,2018-12-15,50.0
2968,44694,INAIZA,2018-12-15,50.0
2969,1800,ADIVAN,2018-12-16,50.0
2973,40559,AGATA,2018-12-16,50.0
2977,88802,STWART,2018-12-18,50.0
2978,93332,VALDIRE,2018-12-18,50.0
2979,30359,ERENILDO,2018-12-18,50.0
2982,30456,ERICLEIA,2018-12-20,50.0
2984,27601,LIDIO,2018-12-20,50.0
2986,60048,LAUDEVAN,2018-12-22,50.0
2988,47907,JAIDER,2018-12-23,50.0
2995,65579,MACIMIANO,2018-12-26,50.0
2996,60684,LEDI,2018-12-26,50.0
2999,78290,PATRICO,2018-12-27,50.0
3002,49449,JULINHO,2018-12-28,50.0
3006,33385,FABLICIO,2018-12-30,50.0
3019,16062,CLEONILSON,2019-01-05,50.0
3022,10188,AURILENA,2019-01-06,50.0
3023,64627,LUDMILLA,2019-01-06,50.0
3031,92812,LINA,2019-01-09,50.0
3034,985,ADELCI,2019-01-10,50.0
3051,80032,RANIELLY,2019-01-15,50.0
3054,69448,MIRIANE,2019-01-15,50.0
3057,77583,OSMILTON,2019-01-16,50.0
3063,97251,WDISON,2019-01-17,50.0
3064,4371,ALDRIN,2019-01-17,50.0
3068,99604,HORRARA,2019-01-20,50.0
3076,70041,MICHELLINE,2019-01-23,50.0
3078,54293,JOSIS,2019-01-25,50.0
3079,14549,CLADECIR,2019-01-25,50.0
3085,97101,WANUZIA,2019-01-26,50.0
3086,97509,WELISANDRA,2019-01-26,50.0
3094,97192,WASINGTON,2019-01-28,50.0
3095,69972,MICELIA,2019-01-29,50.0
3096,80224,RARIELI,2019-01-30,50.0
3097,60354,LAUZO,2019-01-30,50.0
3098,5334,ALMENDES,2019-01-30,50.0
3099,20170,BENA,2019-01-30,50.0
3102,18353,DANIETE,2019-02-01,50.0
3104,9163,ARONES,2019-02-02,50.0
3105,80203,RARIELE,2019-02-02,50.0
3108,32742,EVANISE,2019-02-03,50.0
3109,125,ADENIAS,2019-02-03,50.0
3111,43908,EULER,2019-02-03,50.0
3112,3104,AGUILAR,2019-02-04,50.0
3113,87911,SINESIO,2019-02-04,50.0
3119,16176,CLESON,2019-02-05,50.0
3120,57476,KEBER,2019-02-06,50.0
3121,59846,LARESCA,2019-02-06,50.0
3123,38791,GIUSEPP,2019-02-06,50.0
3126,14245,CILENO,2019-02-07,50.0
3127,46738,IVANELIA,2019-02-07,50.0
3128,34135,FLORICIA,2019-02-07,50.0
3135,41605,ELVIDIO,2019-02-11,50.0
3139,87927,SINGRID,2019-02-11,50.0
3141,43283,IARLEN,2019-02-13,50.0
3147,19698,DULCIELE,2019-02-15,50.0
3148,66017,MAIKEL,2019-02-15,50.0
3153,41532,ELOA,2019-02-17,50.0
3159,96710,WALLACY,2019-02-20,50.0
3164,44979,ELIANE,2019-02-22,50.0
3167,44609,ILSOMAR,2019-02-24,50.0
3168,34738,FRANCISJUNIOR,2019-02-24,50.0
3171,48178,JAILDE,2019-02-25,50.0
3172,96456,WALDELI,2019-02-27,50.0
3173,21529,DUAN,2019-02-28,50.0
3176,83845,ROSENILSO,2019-03-01,50.0
3179,83122,RONDNEY,2019-03-04,50.0
3181,43251,IANO,2019-03-04,50.0
3183,35426,GEANA,2019-03-05,50.0
3188,26526,ISMAR,2019-03-06,50.0
3196,23928,DULCIDALVA,2019-03-11,50.0
3199,875,ADILON,2019-03-12,50.0
3201,96941,WANDERLAN,2019-03-12,50.0
3202,49938,JAILANE,2019-03-12,50.0
3204,14223,CILDO,2019-03-13,50.0
3207,82588,ROBERSON,2019-03-14,50.0
3208,66829,MARCIONIRA,2019-03-14,50.0
3212,7659,ANISIANE,2019-03-14,50.0
3213,48368,JAMIO,2019-03-15,50.0
3218,23492,DORENILDE,2019-03-16,50.0
3220,8361,AREMILDO,2019-03-17,50.0
3231,78413,PEDRITA,2019-03-21,50.0
3233,22728,DIRLON,2019-03-21,50.0
3239,76602,OMARA,2019-03-23,50.0
3242,97859,WERBERTI,2019-03-26,50.0
3243,52651,JOESMAR,2019-03-26,50.0
3244,12082,CAIUA,2019-03-26,50.0
3246,66393,MANOELINO,2019-03-27,50.0
3247,12633,CARME,2019-03-27,50.0
3251,20647,BERLIM,2019-03-28,50.0
3257,56310,KADMA,2019-03-31,50.0
3259,24252,ECI,2019-04-01,50.0
3263,13422,CEMILTON,2019-04-03,50.0
3264,51926,JOANIO,2019-04-03,50.0
3265,37502,GABRIELLY,2019-04-04,50.0
3270,10546,AYESHA,2019-04-05,50.0
3271,4375,ALDROVANDO,2019-04-05,50.0
3272,38363,GINAIR,2019-04-05,50.0
3275,76336,ALDIR,2019-04-06,50.0
3278,68562,MARLI,2019-04-08,50.0
3281,19801,DALIDA,2019-04-09,50.0
3292,100343,SONG,2019-04-11,50.0
3294,58423,KETTELY,2019-04-11,50.0
3295,9595,ATALMIR,2019-04-12,50.0
3303,30650,ERIOSMAR,2019-04-17,50.0
3306,88392,SULIVAN,2019-04-18,50.0
3307,16227,CLEUCIVANE,2019-04-18,50.0
3308,10229,AURINIO,2019-04-18,50.0
3315,29646,ENAN,2019-04-22,50.0
3316,14539,CLACIANA,2019-04-22,50.0
3318,30077,ENTONI,2019-04-23,50.0
3319,43172,IAIA,2019-04-24,50.0
3323,7439,ANGELISA,2019-04-25,50.0
3324,45005,ELI,2019-04-26,50.0
3334,39544,GLEICIELLE,2019-04-29,50.0
3337,70966,MISLENE,2019-04-30,50.0
3338,40237,JUCILENE,2019-04-30,50.0
3339,36865,GERLANDIO,2019-04-30,50.0
3340,75150,NIZANGELA,2019-05-01,50.0
3341,1878,ADLEN,2019-05-02,50.0
3347,2633,AGLAIRTON,2019-05-03,50.0
3348,177,ABIDERMAN,2019-05-04,50.0
3349,63683,LORISNEI,2019-05-05,50.0
3350,97289,WEDEN,2019-05-05,50.0
3352,44597,ELZI,2019-05-06,50.0
3353,10843,BASILO,2019-05-06,50.0
3354,78407,PEDRIANE,2019-05-07,50.0
3356,17563,BABIANA,2019-05-07,50.0
3360,53116,JONATAN,2019-05-09,50.0
3364,2451,EUSON,2019-05-12,50.0
3366,92712,ELMO,2019-05-12,50.0
3370,73535,NELSIANA,2019-05-15,50.0
3371,50370,GERCIANE,2019-05-16,50.0
3372,98430,WILAMS,2019-05-16,50.0
3374,41419,ELISIA,2019-05-18,50.0
3380,80768,REIANE,2019-05-21,50.0
3382,97811,WENI,2019-05-21,50.0
3383,8063,APOLLO,2019-05-23,50.0
3386,42571,INDIANARA,2019-05-24,50.0
3388,15334,CLEANIO,2019-05-25,50.0
3394,81480,RAIANA,2019-05-28,50.0
3395,81563,RAULINA,2019-05-28,50.0
3397,73886,NETE,2019-05-29,50.0
3403,28434,ELIZABETI,2019-05-31,50.0
3412,75306,NOESIO,2019-06-05,50.0
3421,68375,MARON,2019-06-09,50.0
3422,7431,ANGELIQUE,2019-06-10,50.0
3425,76196,OESIO,2019-06-10,50.0
3426,78406,PEDRIANA,2019-06-10,50.0
3427,75721,OCILANE,2019-06-11,50.0
3430,77438,OZIANE,2019-06-11,50.0
3432,39454,GLENDER,2019-06-12,50.0
3434,73049,NEANDERSON,2019-06-12,50.0
3435,57696,KELIANE,2019-06-12,50.0
3439,71644,NADIM,2019-06-13,50.0
3440,49818,GEICIENE,2019-06-13,50.0
3441,5789,ALVARINA,2019-06-13,50.0
3448,55844,JURASSI,2019-06-16,50.0
3455,35122,FUJIKO,2019-06-17,50.0
3458,28874,ELOSA,2019-06-19,50.0
3462,96465,WALDELINA,2019-06-20,50.0
3463,83812,ROSENEIA,2019-06-20,50.0
3464,24051,DUSTIN,2019-06-20,50.0
3468,16666,CLODOVIL,2019-06-22,50.0
3474,32465,EUVIO,2019-06-24,50.0
3475,74604,NILCESAR,2019-06-24,50.0
3477,58999,CLEBSON,2019-06-25,50.0
3479,86872,SHELLEN,2019-06-26,50.0
3483,88729,STEICE,2019-06-27,50.0
3485,64919,ELHO,2019-06-28,50.0
3486,57821,CELSI,2019-06-28,50.0
3488,57473,KECIO,2019-06-28,50.0
3489,69040,MAXMILLIAN,2019-06-28,50.0
3490,72160,NILTO,2019-06-29,50.0
3495,51634,GISLENE,2019-06-30,50.0
3505,89386,SUZETE,2018-01-01,50.0
3512,60532,LEANDRINA,2018-01-05,50.0
3513,62684,LINDNALVA,2018-01-05,50.0
3517,81002,REMESON,2018-01-06,50.0
3518,61546,LEORI,2018-01-06,50.0
3523,95731,VILANDER,2018-01-07,50.0
3524,91162,TALISON,2018-01-07,50.0
3525,98120,WEUDSON,2018-01-08,50.0
3530,48522,JANDAIR,2018-01-10,50.0
3531,23600,DORIVALDO,2018-01-10,50.0
3534,53642,JOSEBIO,2018-01-12,50.0
3535,19801,DALIDA,2018-01-13,50.0
3536,26612,ELIAN,2018-01-13,50.0
3542,71147,MONIZA,2018-01-15,50.0
3547,76419,ELI,2018-01-17,50.0
3554,5017,ELIEL,2018-01-19,50.0
3559,20559,DERECK,2018-01-21,50.0
3561,38791,GIUSEPP,2018-01-22,50.0
3564,50455,GERLANDIO,2018-01-23,50.0
3568,82947,ROMERICA,2018-01-26,50.0
3569,67747,MARIONOR,2018-01-26,50.0
3574,35474,GEARLISON,2018-01-27,50.0
3575,99597,YORRA,2018-01-28,50.0
3577,92059,TOSHIKO,2018-01-28,50.0
3579,39443,JULIELSON,2018-01-28,50.0
3581,67843,MARISTEL,2018-01-29,50.0
3582,36819,GERICA,2018-01-29,50.0
3585,1797,ADIVALDA,2018-01-30,50.0
3587,54866,JUANE,2018-01-30,50.0
3592,82735,ROGER,2018-02-01,50.0
3595,22034,DIELE,2018-02-02,50.0
3597,8475,ARIADNE,2018-02-02,50.0
3604,100194,ZENETE,2018-02-04,50.0
3605,28792,ALZEMIR,2018-02-05,50.0
3606,84101,ROSIMIRO,2018-02-05,50.0
3607,7826,ANTARES,2018-02-05,50.0
3610,33235,EZEQUIELI,2018-02-06,50.0
3611,88028,SIRLANDIA,2018-02-06,50.0
3617,88242,SODARIO,2018-02-08,50.0
3619,74947,NIRES,2018-02-09,50.0
3621,24629,EDENOR,2018-02-09,50.0
3623,82168,RIVALDA,2018-02-10,50.0
3628,97731,WENDELLY,2018-02-11,50.0
3631,58527,KELIANE,2018-02-12,50.0
3632,8127,ARABUTAN,2018-02-12,50.0
3633,2029,ADOMIRAN,2018-02-12,50.0
3634,20819,DEUBER,2018-02-14,50.0
3637,87057,SIANG,2018-02-14,50.0
3638,27980,ELIODORA,2018-02-15,50.0
3640,7272,ANEKELLY,2018-02-15,50.0
3641,44313,ELEMAR,2018-02-15,50.0
3645,97289,WEDEN,2018-02-17,50.0
3647,70909,MITSUE,2018-02-17,50.0
3649,98621,WILLIMA,2018-02-18,50.0
3652,98553,WILLA,2018-02-19,50.0
3655,74547,NICELIA,2018-02-20,50.0
3657,99464,IORAN,2018-02-21,50.0
3659,25523,EDIVANILSO,2018-02-22,50.0
3661,26096,EDEILDA,2018-02-23,50.0
3664,86360,SOLIVANIA,2018-02-23,50.0
3665,53477,JORLAN,2018-02-24,50.0
3674,87497,SILLENE,2018-02-27,50.0
3675,66093,MAINI,2018-02-27,50.0
3677,49904,GISLANE,2018-02-28,50.0
3688,28590,ELISIONE,2018-03-03,50.0
3696,91531,TEODOMIRA,2018-03-09,50.0
3699,88221,SMAILY,2018-03-11,50.0
3705,76340,LEANDRA,2018-03-13,50.0
3708,95743,VILANI,2018-03-14,50.0
3710,19091,DAIVIDSON,2018-03-15,50.0
3711,69479,MELCHIOR,2018-03-15,50.0
3713,90002,TALUANE,2018-03-16,50.0
3714,43769,IDAEL,2018-03-17,50.0
3715,64919,ELHO,2018-03-18,50.0
3721,33047,EVILA,2018-03-19,50.0
3725,43446,IDAISA,2018-03-20,50.0
3726,78394,PAULO,2018-03-21,50.0
3728,70075,MICIANA,2018-03-21,50.0
3729,80793,REIKO,2018-03-22,50.0
3731,39400,GLEISILANE,2018-03-23,50.0
3733,83566,ROSANUBIA,2018-03-24,50.0
3738,9698,ATAN,2018-03-25,50.0
3740,69972,MICELIA,2018-03-26,50.0
3743,89773,TAINA,2018-03-26,50.0
3747,91655,TIFANI,2018-03-29,50.0
3767,19172,DEBSON,2018-04-04,50.0
3780,7439,ANGELISA,2018-04-09,50.0
3781,54520,JUSIANE,2018-04-09,50.0
3784,7659,ANISIANE,2018-04-11,50.0
3787,63637,LORIANA,2018-04-12,50.0
3791,193,ABEL,2018-04-12,50.0
3793,73535,NELSIANA,2018-04-13,50.0
3795,93713,VALDELANDIA,2018-04-14,50.0
3796,44795,INEIS,2018-04-15,50.0
3800,72963,NAISSON,2018-04-17,50.0
3801,87447,SILEONE,2018-04-17,50.0
3804,66255,MAKSUEL,2018-04-18,50.0
3806,54602,JOVENARIO,2018-04-18,50.0
3810,71462,MIRELI,2018-04-20,50.0
3820,39282,GLEICIELEN,2018-04-23,50.0
3821,83938,ROSICLENE,2018-04-23,50.0
3823,11614,BOANERGES,2018-04-24,50.0
3825,68123,MARLIDES,2018-04-24,50.0
3826,20647,BERLIM,2018-04-24,50.0
3827,70793,MISLEI,2018-04-25,50.0
3828,5779,ALVANO,2018-04-25,50.0
3830,37380,JULIANE,2018-04-26,50.0
3834,93500,VALDENISSE,2018-04-29,50.0
3835,21054,DEUSEDINA,2018-04-30,50.0
3840,37041,GERSINO,2018-05-01,50.0
3841,2451,EUSON,2018-05-02,50.0
3842,15252,CLAUSEN,2018-05-03,50.0
3845,49942,GILCILENE,2018-05-05,50.0
3846,85730,SANDRIELLY,2018-05-05,50.0
3850,98475,WELIGTON,2018-05-07,50.0
3853,21622,DIANORA,2018-05-10,50.0
3858,68109,MARILIA,2018-05-11,50.0
3864,26982,ELEDILZA,2018-05-12,50.0
3866,36747,GERCIRENE,2018-05-12,50.0
3867,82846,ROLLAND,2018-05-13,50.0
3870,29451,EMILIO,2018-05-13,50.0
3873,67257,MARIDEA,2018-05-14,50.0
3876,46037,ISLANDA,2018-05-15,50.0
3882,1144,ADELZITA,2018-05-16,50.0
3888,21679,DIDIA,2018-05-19,50.0
3894,72945,NAYON,2018-05-22,50.0
3895,60075,LAUDILENE,2018-05-23,50.0
3898,83037,RONADIA,2018-05-24,50.0
3899,62253,ELIEDE,2018-05-25,50.0
3901,50430,JERICO,2018-05-25,50.0
3902,73780,NERILENE,2018-05-25,50.0
3905,79669,RAIONI,2018-05-26,50.0
3909,55087,JUCIELLEN,2018-05-26,50.0
3910,99629,YOUNG,2018-05-27,50.0
3911,62104,LEIDANE,2018-05-27,50.0
3916,40571,AIR,2018-05-28,50.0
3917,12745,CARLINHO,2018-05-28,50.0
3918,99137,WILIA,2018-05-29,50.0
3921,61308,LEODIVA,2018-05-30,50.0
3922,10393,AVAN,2018-05-30,50.0
3928,20307,DENISIELE,2018-06-01,50.0
3933,54293,JOSIS,2018-06-02,50.0
3935,302,ADRICIO,2018-06-03,50.0
3940,93332,VALDIRE,2018-06-04,50.0
3943,4475,ALEGRIA,2018-06-06,50.0
3944,64756,LIGIA,2018-06-06,50.0
3950,493,ADACIR,2018-06-09,50.0
3952,51466,GILMARCIO,2018-06-10,50.0
3955,315,ABSOLON,2018-06-12,50.0
3956,66791,MARCINEIA,2018-06-12,50.0
3958,40559,AGATA,2018-06-13,50.0
3964,938,ADELACIR,2018-06-15,50.0
3967,30650,ERIOSMAR,2018-06-15,50.0
3969,2588,AGEL,2018-06-16,50.0
3971,56208,JUVENILDO,2018-06-17,50.0
3974,9595,ATALMIR,2018-06-18,50.0
3977,5501,ALRIA,2018-06-20,50.0
3986,87773,SIMELIA,2018-06-23,50.0
3988,40140,GREICE,2018-06-24,50.0
3994,97227,WAYDSON,2018-06-26,50.0
3999,52857,JOIRIS,2018-06-28,50.0
4001,79310,RAFAELE,2018-06-28,50.0
4002,39774,JOVANI,2018-06-29,50.0
4012,87764,SIMAURA,2018-07-03,50.0
4013,1887,ADELINA,2018-07-03,50.0
4014,41605,ELVIDIO,2018-07-03,50.0
4017,77249,ORONILDO,2018-07-03,50.0
4019,67254,MARIDELIA,2018-07-06,50.0
4024,51926,JOANIO,2018-07-08,50.0
4025,28805,ELOI,2018-07-08,50.0
4030,34495,FRANCILAURA,2018-07-09,50.0
4038,10457,AVERALDO,2018-07-12,50.0
4040,1276,ADENILSE,2018-07-12,50.0
4049,56865,CARMEL,2018-07-16,50.0
4050,39687,JOISE,2018-07-16,50.0
4053,9401,AZER,2018-07-16,50.0
4055,46161,ISMERIO,2018-07-18,50.0
4061,97838,WENIA,2018-07-21,50.0
4064,27287,LEUDI,2018-07-22,50.0
4069,89818,TAIRONI,2018-07-23,50.0
4072,61460,LEONIDO,2018-07-25,50.0
4075,31879,EUCLENIO,2018-07-25,50.0
4078,89983,TALLITA,2018-07-27,50.0
4080,7806,ANREZA,2018-07-28,50.0
4082,33759,FERMANDA,2018-07-28,50.0
4089,16062,CLEONILSON,2018-07-31,50.0
4092,508,ADERCIO,2018-08-01,50.0
4093,11466,BIACA,2018-08-03,50.0
4094,78270,PATREZIO,2018-08-03,50.0
4095,20770,DESOLINA,2018-08-04,50.0
4097,68969,MASSAI,2018-08-04,50.0
4100,43725,IDERLON,2018-08-05,50.0
4109,51278,JULIENI,2018-08-09,50.0
4111,52493,JULHA,2018-08-10,50.0
4115,96001,VIRGINIA,2018-08-12,50.0
4122,73101,NEDINALDO,2018-08-14,50.0
4123,89808,TAIRINE,2018-08-15,50.0
4126,55126,JUCILENO,2018-08-15,50.0
4128,22767,DISRAELI,2018-08-16,50.0
4130,40430,JUNILDA,2018-08-16,50.0
4135,5633,ALTEREDO,2018-08-18,50.0
4140,15455,CLEDINALDO,2018-08-21,50.0
4141,80979,RALLYSON,2018-08-21,50.0
4143,73934,NEUCIRA,2018-08-22,50.0
4145,77273,ORSINI,2018-08-22,50.0
4148,34352,FRANCERLI,2018-08-24,50.0
4149,41660,EMILIO,2018-08-24,50.0
4150,51780,JOADILA,2018-08-24,50.0
4153,27763,ELIES,2018-08-24,50.0
4155,80768,REIANE,2018-08-26,50.0
4157,38996,GLAIDISON,2018-08-26,50.0
4161,35911,GILCILEIA,2018-08-28,50.0
4165,77761,OTAMIRES,2018-08-29,50.0
4168,98808,WIRLEY,2018-08-31,50.0
4170,92689,ULISSES,2018-09-01,50.0
4176,27340,ELFRIDA,2018-09-02,50.0
4178,29241,ELZIMAR,2018-09-03,50.0
4182,68562,MARLI,2018-09-06,50.0
4185,44748,INDI,2018-09-07,50.0
4187,6240,AMENALIA,2018-09-08,50.0
4189,98430,WILAMS,2018-09-09,50.0
4192,20273,DENILTON,2018-09-09,50.0
4197,65119,LUTERO,2018-09-11,50.0
4205,25950,EDNISE,2018-09-16,50.0
4210,99398,IASMI,2018-09-17,50.0
4211,51577,GIOVAN,2018-09-17,50.0
4214,7133,ANDRIE,2018-09-18,50.0
4218,36116,GENALVA,2018-09-18,50.0
4221,52416,JOECE,2018-09-19,50.0
4225,84420,ROSA,2018-09-20,50.0
4226,5052,ALICE,2018-09-21,50.0
4227,7674,ANITON,2018-09-21,50.0
4230,37455,GEISSY,2018-09-24,50.0
4242,92744,UIRASSU,2018-09-28,50.0
4243,20973,DEUSINEI,2018-09-29,50.0
4245,59049,CLEISIANE,2018-09-30,50.0
4246,43691,IDENIR,2018-10-01,50.0
4249,47831,JOELITO,2018-10-01,50.0
4252,10389,AVALDIR,2018-10-03,50.0
4255,75947,ODENISE,2018-10-04,50.0
4258,23549,DORILENA,2018-10-06,50.0
4266,62957,LIRO,2018-10-07,50.0
4274,93827,VALDIQUE,2018-10-09,50.0
4276,94633,VANDERLEIDE,2018-10-10,50.0
4278,73881,NETA,2018-10-11,50.0
4289,41577,ELZA,2018-10-19,50.0
4291,6738,ANAZIR,2018-10-19,50.0
4295,56844,CARLISON,2018-10-21,50.0
4299,37948,GILBERTO,2018-10-21,50.0
4300,8563,ARIELA,2018-10-22,50.0
4193,43600,IDELFRAN,2018-09-10,60.0
4195,97101,WANUZIA,2018-09-11,60.0
4196,99479,ALANA,2018-09-11,60.0
4208,96180,VILMA,2018-09-16,60.0
4237,67887,MARIUDES,2018-09-26,60.0
4239,62929,LIRANEIDE,2018-09-27,60.0
4247,85482,SAMARONE,2018-10-01,60.0
4250,69930,MICACIA,2018-10-02,60.0
4265,46332,ITACIANA,2018-10-07,60.0
4267,64105,LUCERLANDIA,2018-10-08,60.0
4269,88624,STEFENI,2018-10-08,60.0
4273,81691,RICHELLE,2018-10-08,60.0
4275,985,ADELCI,2018-10-09,60.0
4281,57139,KATIELI,2018-10-14,60.0
